,nodeId,Id,ASIN,group,salesrank,totalSimilar,s1,s2,s3,s4,s5,totalReview,avgRate,totalVote,visited,v1,v2,v3,v4,v5
19792,19792,415644,0792836375,Video,3518,4,,15649,367965,541198,66993,34,3.5,320,4,0.0,12.0,9.0,19.0,17.0
19793,19793,415689,6304040067,Video,16872,2,,2136,156296,,,6,3.0,36,2,0.0,208.0,39.0,0.0,0.0
19797,19797,415866,6303421334,Video,18676,3,57902,98969,153417,,,26,5.0,100,6,75.0,37.0,61.0,0.0,0.0
19798,19798,415870,6305057176,Video,27946,3,350042,,542569,,472745,3,5.0,12,4,24.0,0.0,27.0,0.0,5.0
19812,19812,416172,6301254740,Video,81542,4,367404,243217,266115,79910,,16,3.0,103,4,125.0,37.0,25.0,276.0,0.0
19829,19829,416535,079283576X,Video,4301,2,,469357,4498,,,14,4.5,102,4,0.0,65.0,26.0,0.0,0.0
19833,19833,416573,6303917283,Video,4514,1,,524166,,,,162,3.5,412,1,0.0,111.0,0.0,0.0,0.0
19839,19839,416700,B000005PDX,Video,746,2,,,351426,,486684,4,5.0,37,3,0.0,0.0,134.0,0.0,466.0
19840,19840,416730,6303826679,Video,12704,1,1128,,,,,2,4.0,53,2,66.0,0.0,0.0,0.0,0.0
19842,19842,416747,6304812817,Video,20653,1,,,,,112824,30,3.0,238,1,0.0,0.0,0.0,0.0,93.0
19846,19846,416802,630160623X,Video,18962,3,33555,921,92388,,,2,4.0,12,6,130.0,85.0,24.0,0.0,0.0
19848,19848,416825,6300181545,Video,7322,2,,75209,,,514720,13,4.5,64,4,0.0,164.0,0.0,0.0,209.0
19849,19849,417006,6302729874,Video,23304,1,335677,,,,,4,4.0,7,2,5.0,0.0,0.0,0.0,0.0
19860,19860,417254,630276209X,Video,33882,2,519299,1438,,,,8,4.0,64,2,42.0,36.0,0.0,0.0,0.0
19868,19868,417383,6304535384,Video,36233,5,480884,499649,441268,129819,315577,4,4.5,45,7,46.0,58.0,5.0,37.0,51.0
19872,19872,417411,0962477044,Video,21256,1,,265002,,,,1,4.0,64,1,0.0,0.0,0.0,0.0,0.0
19873,19873,417416,B00007ELHS,Video,15649,4,312685,294323,,109138,464205,0,0.0,0,7,0.0,0.0,0.0,0.0,0.0
19874,19874,417419,630445967X,Video,31951,3,362691,,495018,448940,,13,3.5,109,3,31.0,0.0,35.0,86.0,0.0
19875,19875,417434,6304980302,Video,2807,1,,280127,,,,36,3.0,292,1,0.0,40.0,0.0,0.0,0.0
19876,19876,417453,0792253027,Video,26607,2,,,,526077,516480,7,4.0,66,2,0.0,0.0,0.0,26.0,4.0
19883,19883,417660,6301884337,Video,21441,1,191108,,,,,23,4.5,216,1,63.0,0.0,0.0,0.0,0.0
19887,19887,417695,6303544762,Video,17918,5,369920,345827,393849,441552,487659,1,5.0,6,9,28.0,2.0,15.0,38.0,38.0
19888,19888,417697,B00004RFEM,Video,10666,1,,,348721,,,8,3.0,59,1,0.0,0.0,95.0,0.0,0.0
19897,19897,417839,6301666461,Video,2164,3,371156,69884,,215969,,3,4.5,32,5,0.0,9.0,0.0,109.0,0.0
19898,19898,417858,6300186032,Video,1025,1,,,,,365596,5,5.0,19,1,0.0,0.0,0.0,0.0,260.0
19899,19899,417871,B000009EHT,Video,24025,3,93467,,,20327,210456,2,5.0,7,5,22.0,0.0,0.0,46.0,69.0
19903,19903,417996,6301661788,Video,15906,3,163817,,225655,,313854,4,4.5,19,4,46.0,0.0,12.0,0.0,79.0
19904,19904,418054,6304364725,Video,33463,1,,,,428249,,2,3.0,9,5,0.0,0.0,0.0,14.0,0.0
19909,19909,418191,6305458073,Video,24930,1,442080,,,,,5,4.5,30,2,21.0,0.0,0.0,0.0,0.0
19910,19910,418223,6303965091,Video,25312,3,69237,,274326,,461449,27,4.5,48,6,34.0,0.0,41.0,0.0,21.0
19914,19914,418257,B00006VYP1,Video,35323,1,488144,,,,,2,4.5,14,2,74.0,0.0,0.0,0.0,0.0
19918,19918,418430,B00000JUEP,Video,5216,3,138095,,,418431,162894,2,5.0,15,7,22.0,0.0,0.0,4.0,6.0
19919,19919,418431,B00000JUEQ,Video,36569,2,418430,138095,,,,2,5.0,4,3,15.0,22.0,0.0,0.0,0.0
19927,19927,418603,B00000I1OI,Video,2177,5,433724,364656,498962,246616,67256,55,4.0,1067,8,271.0,915.0,428.0,91.0,3407.0
19936,19936,419009,6303026451,Video,3322,5,271928,203633,491554,485105,170756,41,4.5,149,15,132.0,47.0,223.0,76.0,44.0
19938,19938,419024,B00006JE4Z,Video,8092,3,,196964,333278,120707,,4,5.0,19,4,0.0,12.0,49.0,230.0,0.0
19939,19939,419028,0792845676,Video,7720,1,69802,,,,,3,2.5,20,1,22.0,0.0,0.0,0.0,0.0
19941,19941,419067,B00004RF1A,Video,57858,1,474700,,,,,1,5.0,7,1,5.0,0.0,0.0,0.0,0.0
19943,19943,419070,B00004RF1N,Video,5113,3,,541323,411914,1295,,5,5.0,21,4,0.0,7.0,6.0,25.0,0.0
19944,19944,419071,B00004RF1I,Video,45817,3,,534728,371218,354107,,3,4.5,11,3,0.0,16.0,7.0,33.0,0.0
19948,19948,419087,B00004RF18,Video,48118,1,,,371218,,,0,0.0,0,1,0.0,0.0,7.0,0.0,0.0
19954,19954,419295,B000009RWT,Video,19684,1,337556,,,,,3,2.5,54,1,38.0,0.0,0.0,0.0,0.0
19961,19961,419478,6303614639,Video,12632,2,,484932,413895,,,13,5.0,124,3,0.0,86.0,165.0,0.0,0.0
19969,19969,419573,B00000IPVN,Video,14725,1,,246357,,,,9,4.0,49,5,0.0,180.0,0.0,0.0,0.0
19972,19972,419723,6303388345,Video,20462,3,,,504302,200971,382254,6,4.0,32,3,0.0,0.0,54.0,537.0,12.0
19973,19973,419729,6303257437,Video,30128,4,372017,423156,185828,2335,,2,5.0,24,7,2.0,3.0,13.0,18.0,0.0
19977,19977,419806,6302460239,Video,22316,1,,,82773,,,4,5.0,15,1,0.0,0.0,31.0,0.0,0.0
19979,19979,419883,1885748132,Video,26804,2,24320,,,55075,,4,4.5,16,3,110.0,0.0,0.0,39.0,0.0
19980,19980,419968,B00005QCYB,Video,9040,1,225076,,,,,4,3.5,51,3,29.0,0.0,0.0,0.0,0.0
19983,19983,419982,B00005QCY3,Video,1901,4,419984,374582,81003,419987,,8,5.0,95,5,105.0,263.0,223.0,279.0,0.0
19985,19985,419984,B00005QCY4,Video,8876,3,419982,319626,80990,,,13,4.0,105,5,95.0,240.0,42.0,0.0,0.0
19986,19986,419987,B00005QCY5,Video,97,4,374582,81003,,74532,67256,21,4.0,279,7,263.0,223.0,0.0,429.0,3407.0
19988,19988,420009,6302741394,Video,20125,5,511528,414273,76688,76684,390521,0,0.0,0,7,108.0,0.0,52.0,28.0,1.0
19995,19995,420079,6304291817,Video,12803,2,12913,443970,,,,4,3.5,52,6,91.0,119.0,0.0,0.0,0.0
20001,20001,420237,6304473982,Video,2640,2,243683,,,522612,,5,5.0,31,4,9.0,0.0,0.0,18.0,0.0
20007,20007,420480,6302756448,Video,15737,2,396631,,500423,,,3,5.0,8,2,2.0,0.0,8.0,0.0,0.0
20010,20010,420522,6303082254,Video,34792,1,523992,,,,,9,3.5,55,1,40.0,0.0,0.0,0.0,0.0
20013,20013,420635,6305338094,Video,25498,1,534428,,,,,15,4.0,393,2,320.0,0.0,0.0,0.0,0.0
20014,20014,420646,6303215866,Video,31244,4,35658,368097,105896,484704,,1,4.0,35,5,39.0,33.0,11.0,35.0,0.0
20018,20018,420736,6304025874,Video,2368,4,93374,117940,12768,,509391,10,4.5,35,8,4.0,12.0,12.0,0.0,19.0
20019,20019,420741,0769735312,Video,35920,2,207480,12569,,,,6,4.5,32,3,18.0,27.0,0.0,0.0,0.0
20020,20020,420744,630357422X,Video,34375,3,154371,,,536774,306168,0,0.0,0,6,0.0,0.0,0.0,1.0,4.0
20028,20028,420987,0767001311,Video,19761,2,285141,444889,,,,6,4.0,95,3,75.0,61.0,0.0,0.0,0.0
20038,20038,421412,B000006CYN,Video,57976,1,,91978,,,,22,4.5,111,1,0.0,330.0,0.0,0.0,0.0
20039,20039,421415,B000006CYM,Video,49358,1,,91978,,,,22,4.5,111,1,0.0,330.0,0.0,0.0,0.0
20040,20040,421421,6303908411,Video,42908,4,527924,81466,466032,519950,,2,3.0,8,4,36.0,61.0,135.0,132.0,0.0
20042,20042,421445,B00000IBUE,Video,5598,2,,376532,,376534,,7,3.5,64,9,0.0,31.0,0.0,34.0,0.0
20045,20045,421508,B000035P8M,Video,16194,2,,357143,,,97733,80,3.5,981,2,0.0,21.0,0.0,0.0,9.0
20047,20047,421518,6303222994,Video,26334,4,23201,,493128,419573,40490,2,4.0,1,5,14.0,0.0,66.0,49.0,138.0
20048,20048,421561,B0000069VL,Video,6631,1,,,,474577,,1,4.0,9,1,0.0,0.0,0.0,197.0,0.0
20052,20052,421604,B00004T6FO,Video,24952,4,,1114,134479,525863,289653,4,4.0,38,6,0.0,0.0,10.0,25.0,14.0
20055,20055,421819,6302958415,Video,2135,2,,,16368,,152810,9,4.5,55,2,0.0,0.0,45.0,0.0,69.0
20056,20056,421830,6301979761,Video,2826,1,,,,67679,,8,5.0,45,2,0.0,0.0,0.0,10.0,0.0
20059,20059,421935,6304466269,Video,4590,1,21742,,,,,4,5.0,15,2,84.0,0.0,0.0,0.0,0.0
20064,20064,422063,6300213129,Video,27546,1,,,350288,,,13,3.0,17,3,0.0,0.0,23.0,0.0,0.0
20071,20071,422385,6302286204,Video,21641,1,436361,,,,,2,5.0,31,2,28.0,0.0,0.0,0.0,0.0
20076,20076,422449,6302276152,Video,3227,2,81461,34207,,,,21,5.0,102,10,299.0,117.0,0.0,0.0,0.0
20078,20078,422506,6303917178,Video,2834,2,,,,205534,211955,26,4.0,163,4,0.0,0.0,0.0,201.0,375.0
20086,20086,422756,6303072283,Video,36395,4,,378519,426387,402485,69474,3,5.0,20,6,0.0,10.0,12.0,11.0,0.0
20088,20088,422806,6301978595,Video,3724,1,,71450,,,,6,3.5,54,4,0.0,47.0,0.0,0.0,0.0
20093,20093,422871,B00000ICGU,Video,6462,3,473448,139157,352330,,,3,3.5,47,5,347.0,5.0,0.0,0.0,0.0
20098,20098,423070,6301967860,Video,12623,3,206357,498073,534933,,,17,3.0,74,6,61.0,40.0,69.0,0.0,0.0
20101,20101,423134,0736001980,Video,35170,2,189701,7323,,,,2,5.0,20,4,25.0,6.0,0.0,0.0,0.0
20102,20102,423156,6302800889,Video,41984,4,185828,372017,2335,419729,,1,4.0,3,8,13.0,2.0,18.0,24.0,0.0
20103,20103,423194,6304084145,Video,14835,3,384587,375713,218080,,,5,4.0,79,6,220.0,21.0,126.0,0.0,0.0
20110,20110,423293,6302869358,Video,23602,5,189161,67851,43193,541812,287939,1,4.0,3,7,13.0,4.0,0.0,5.0,3.0
20118,20118,423395,6301978862,Video,33510,1,,,,48479,,3,3.0,34,1,0.0,0.0,0.0,110.0,0.0
20120,20120,423406,B000007P93,Video,15306,2,500246,192129,,,,33,5.0,67,2,117.0,404.0,0.0,0.0,0.0
20122,20122,423446,B000007P9W,Video,54518,4,494356,,262263,195604,329777,5,3.5,8,5,15.0,0.0,143.0,21.0,10.0
20132,20132,423732,6303315380,Video,6327,1,,,,,24331,9,4.5,26,3,0.0,0.0,0.0,0.0,61.0
20133,20133,423755,0780625773,Video,2113,3,,411824,435761,,387971,16,4.5,30,10,0.0,106.0,70.0,0.0,90.0
20137,20137,423840,630021642X,Video,18410,1,,13340,,,,5,4.5,21,1,0.0,126.0,0.0,0.0,0.0
20142,20142,423956,0738920630,Video,48787,4,47049,346701,524878,4632,,2,4.0,1,4,0.0,11.0,139.0,105.0,0.0
20149,20149,424091,630263539X,Video,32382,2,211955,463022,,,,2,1.5,33,2,375.0,295.0,0.0,0.0,0.0
20150,20150,424092,630165210X,Video,10021,0,,,,,,16,4.0,104,6,0.0,0.0,0.0,0.0,0.0
20152,20152,424104,6304722508,Video,26516,4,447981,510888,35861,366094,,7,4.5,39,7,18.0,20.0,2.0,150.0,0.0
20153,20153,424117,6305996016,Video,3128,5,198608,864,181456,461220,173573,15,4.5,138,11,105.0,409.0,252.0,80.0,38.0
20159,20159,424191,B000058TIZ,Video,14399,1,139893,,,,,14,4.0,69,4,92.0,0.0,0.0,0.0,0.0
20164,20164,424280,6300270246,Video,4661,1,523487,,,,,6,3.0,25,1,81.0,0.0,0.0,0.0,0.0
20168,20168,424302,B00005PJ5W,Video,9087,1,,48290,,,,0,0.0,0,1,0.0,1.0,0.0,0.0,0.0
20169,20169,424311,6303985793,Video,15996,3,,315332,332598,252203,,1,5.0,5,3,0.0,25.0,21.0,18.0,0.0
20170,20170,424314,6302877814,Video,2981,2,448170,,,67748,,10,4.5,57,3,189.0,0.0,0.0,1.0,0.0
20171,20171,424343,6301972252,Video,14197,2,172658,,,,441647,0,0.0,0,9,109.0,0.0,0.0,0.0,45.0
20173,20173,424422,6304941293,Video,46226,1,346452,,,,,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
20174,20174,424423,B00006FDMY,Video,2279,1,,507890,,,,7,3.5,28,1,0.0,630.0,0.0,0.0,0.0
20176,20176,424452,B00004Y53L,Video,54959,3,493277,380705,302531,,,2,4.0,12,3,87.0,32.0,0.0,0.0,0.0
20177,20177,424456,0780625536,Video,35527,2,452456,,495250,,,8,5.0,34,2,30.0,0.0,7.0,0.0,0.0
20180,20180,424645,630210131X,Video,16735,4,494220,469729,,36772,318505,6,4.5,26,5,116.0,77.0,0.0,57.0,36.0
20182,20182,424707,6301760360,Video,2615,4,,448503,31378,151983,10825,27,4.5,102,4,0.0,18.0,45.0,75.0,54.0
20183,20183,424711,B000050Y8F,Video,15030,1,153872,,,,,0,0.0,0,2,131.0,0.0,0.0,0.0,0.0
20186,20186,424732,6303484093,Video,10459,4,331697,163037,410311,,442,18,4.5,139,4,91.0,76.0,34.0,0.0,24.0
20187,20187,424775,6304071590,Video,1236,1,521386,,,,,6,5.0,91,2,99.0,0.0,0.0,0.0,0.0
20188,20188,424822,6303293565,Video,21000,5,68927,97507,353441,136767,385491,13,4.5,42,7,21.0,88.0,0.0,56.0,23.0
20194,20194,424865,6301971736,Video,737,2,78379,,,,365595,13,4.5,69,5,222.0,0.0,0.0,0.0,59.0
20196,20196,424905,6304475837,Video,496,5,149297,34570,526077,109915,512644,0,0.0,0,16,13.0,16.0,26.0,45.0,76.0
20200,20200,424978,6302413338,Video,4207,4,,448405,531797,431010,30645,4,4.5,30,5,0.0,74.0,28.0,92.0,27.0
20204,20204,425115,630433110X,Video,35802,2,,,100002,85093,,1,5.0,3,3,0.0,0.0,0.0,7.0,0.0
20207,20207,425306,6305948585,Video,32766,1,,271031,,,,3,4.5,16,1,0.0,47.0,0.0,0.0,0.0
20211,20211,425433,6303406939,Video,19306,5,204057,369353,256825,233423,476332,11,4.0,8,10,14.0,34.0,8.0,40.0,16.0
20212,20212,425434,6303123279,Video,2076,4,81778,542569,,495089,109613,23,4.5,132,17,75.0,27.0,0.0,53.0,22.0
20221,20221,425575,630504886X,Video,12287,1,,449354,,,,15,4.0,133,4,0.0,56.0,0.0,0.0,0.0
20222,20222,425683,0792163257,Video,728,5,263318,427724,109087,348571,59711,2,5.0,19,11,49.0,83.0,64.0,38.0,55.0
20223,20223,425701,6302682622,Video,6666,2,500988,39498,,,,12,4.5,51,5,175.0,79.0,0.0,0.0,0.0
20225,20225,425725,0780619218,Video,19832,5,288241,4440,494041,449540,401802,1,4.0,4,8,39.0,24.0,17.0,9.0,35.0
20229,20229,425774,0780021223,Video,32385,2,48738,516370,,,,6,4.5,45,3,103.0,163.0,0.0,0.0,0.0
20231,20231,425789,B000063UUP,Video,6703,2,102171,,,93730,,16,3.0,38,5,82.0,0.0,0.0,12.0,0.0
20232,20232,425819,6304114583,Video,7662,1,,,,,343361,7,3.0,44,3,0.0,0.0,0.0,0.0,31.0
20240,20240,426164,B00004RG8O,Video,2170,1,486674,,,,,1,5.0,8,4,0.0,0.0,0.0,0.0,0.0
20243,20243,426296,6303934870,Video,27750,2,,,,389884,269084,8,4.0,33,8,0.0,0.0,0.0,33.0,33.0
20246,20246,426387,6303072275,Video,37597,2,422756,402485,,,,2,5.0,12,3,20.0,11.0,0.0,0.0,0.0
20247,20247,426389,6304818696,Video,66488,1,,346163,,,,12,3.0,177,1,0.0,473.0,0.0,0.0,0.0
20249,20249,426465,6304152450,Video,19259,2,,,346553,157984,,1,4.0,35,2,0.0,0.0,53.0,37.0,0.0
20251,20251,426515,0767024354,Video,45566,1,162983,,,,,0,0.0,0,2,4.0,0.0,0.0,0.0,0.0
20263,20263,426844,B00005RYSH,Video,2289,1,37933,,,,,0,0.0,0,4,49.0,0.0,0.0,0.0,0.0
20266,20266,426924,630446293X,Video,23640,3,,42652,297555,,216404,5,5.0,27,5,0.0,6.0,1.0,0.0,0.0
20269,20269,426997,6303284159,Video,8291,5,535800,476527,2921,43900,309154,17,4.0,115,13,70.0,25.0,58.0,94.0,1.0
20278,20278,427210,6305995893,Video,19827,5,198205,461220,535940,517823,656,4,5.0,34,6,6.0,80.0,120.0,98.0,99.0
20284,20284,427342,0793940907,Video,27412,4,411914,541323,,534721,1295,2,5.0,5,7,6.0,7.0,0.0,4.0,25.0
20286,20286,427365,6302275814,Video,19109,5,508348,451265,385554,385458,407841,1,5.0,9,6,667.0,47.0,47.0,212.0,4.0
20288,20288,427461,6304696086,Video,29249,1,415817,,,,,2,5.0,21,1,0.0,0.0,0.0,0.0,0.0
20289,20289,427499,B00000F1M0,Video,26157,2,498548,,,,50288,0,0.0,0,4,223.0,0.0,0.0,0.0,8.0
20291,20291,427525,6303940315,Video,19740,3,23076,274983,134033,,,1,4.0,15,4,80.0,99.0,26.0,0.0,0.0
20294,20294,427544,6303129064,Video,22911,5,194179,221322,530587,474032,199372,1,5.0,18,10,23.0,596.0,6.0,38.0,60.0
20295,20295,427553,6304021682,Video,11858,2,306732,,,288948,,3,3.5,17,3,80.0,0.0,0.0,1.0,0.0
20296,20296,427598,B000009PUZ,Video,17413,3,8748,56123,,454178,,1,5.0,1,5,0.0,85.0,0.0,23.0,0.0
20297,20297,427601,6305875782,Video,5801,2,,6624,,12464,,11,3.5,103,5,0.0,15.0,0.0,0.0,0.0
20301,20301,427716,6304192282,Video,22193,2,,162047,333278,,,3,3.0,18,2,0.0,34.0,49.0,0.0,0.0
20302,20302,427719,6302503736,Video,13032,3,,250196,,25441,151208,3,4.5,5,5,0.0,17.0,0.0,14.0,1.0
20303,20303,427724,6304959109,Video,536,5,263318,332349,59711,109087,348571,13,5.0,83,32,49.0,72.0,55.0,64.0,38.0
20310,20310,427813,B00005092C,Video,20410,1,,6452,,,,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
20311,20311,427833,6302765269,Video,11427,4,335909,476522,,476806,287418,9,5.0,106,5,53.0,21.0,0.0,19.0,31.0
20312,20312,427858,630343102X,Video,10575,0,,,,,,8,4.5,61,5,0.0,0.0,0.0,0.0,0.0
20318,20318,427956,0790741318,Video,12008,2,440922,,,,220977,12,4.0,82,9,50.0,0.0,0.0,0.0,37.0
20320,20320,428019,067989148X,Video,17634,5,395557,252073,511721,433472,169782,2,3.5,6,19,2.0,1.0,3.0,1.0,3.0
20323,20323,428057,6305454329,Video,21224,2,300963,,,346664,,17,3.5,97,7,78.0,0.0,0.0,63.0,0.0
20335,20335,428295,6305033048,Video,6960,2,171460,,,,392415,19,4.5,49,5,41.0,0.0,0.0,0.0,53.0
20336,20336,428444,0970363397,Video,16193,3,236660,525863,,2334,,5,4.0,25,8,21.0,25.0,0.0,74.0,0.0
20343,20343,428568,B00005O5K0,Video,21415,1,157246,,,,,0,0.0,0,5,52.0,0.0,0.0,0.0,0.0
20345,20345,428603,B000006QYL,Video,5498,3,71190,,106027,,343231,2,3.0,126,6,75.0,0.0,18.0,0.0,0.0
20346,20346,428620,B00005B234,Video,3757,2,27719,,,,34931,12,4.0,97,23,93.0,0.0,0.0,0.0,115.0
20355,20355,428714,6305497664,Video,33254,1,,269733,,,,10,3.5,117,1,0.0,122.0,0.0,0.0,0.0
20356,20356,428725,6302550394,Video,4536,1,,,252604,,,1,5.0,39,2,0.0,0.0,8.0,0.0,0.0
20358,20358,428743,B00005J6UW,Video,9038,2,472461,,,,220707,29,4.5,206,3,5.0,0.0,0.0,0.0,415.0
20362,20362,428803,6305041164,Video,57129,5,298175,500062,507890,531247,20652,3,4.5,27,5,52.0,11.0,630.0,26.0,28.0
20363,20363,428824,B000087RIX,Video,29062,1,,250878,,,,7,5.0,24,2,0.0,22.0,0.0,0.0,0.0
20365,20365,428864,1573309877,Video,14507,4,482687,12056,362576,519640,,8,4.5,43,5,166.0,161.0,1908.0,493.0,0.0
20366,20366,428873,6302413419,Video,1393,1,,,,525006,,8,5.0,79,1,0.0,0.0,0.0,102.0,0.0
20367,20367,428890,6302526175,Video,18406,4,125885,,327780,428931,381035,20,4.0,44,6,163.0,0.0,120.0,67.0,35.0
20369,20369,428931,6301257014,Video,20226,4,327780,404919,191540,,125885,26,4.5,67,10,120.0,39.0,87.0,0.0,163.0
20370,20370,428948,6305082421,Video,23729,1,540412,,,,,0,0.0,0,2,11.0,0.0,0.0,0.0,0.0
20372,20372,428961,0767821327,Video,31887,5,171263,385748,83086,105446,188868,1,5.0,5,8,3.0,6.0,5.0,15.0,6.0
20377,20377,429082,6303954367,Video,9042,5,438003,528717,72238,283440,198304,31,4.5,92,16,70.0,62.0,60.0,24.0,38.0
20378,20378,429112,630394471X,Video,16273,3,158071,484277,157246,,,2,4.5,10,5,6.0,14.0,52.0,0.0,0.0
20380,20380,429170,B00005U59Y,Video,10165,2,107377,345104,,,,0,0.0,0,3,75.0,5.0,0.0,0.0,0.0
20385,20385,429274,6305052638,Video,13599,3,333278,,158323,162047,,2,4.0,6,3,49.0,0.0,22.0,34.0,0.0
20387,20387,429334,B00004U29C,Video,14466,3,23287,360223,,477237,,5,5.0,22,3,19.0,47.0,0.0,9.0,0.0
20390,20390,429383,6302878683,Video,24379,1,,,,354932,,17,3.0,34,1,0.0,0.0,0.0,5.0,0.0
20392,20392,429419,6303179886,Video,29597,3,25498,287616,,,252842,2,4.5,3,5,7.0,0.0,0.0,0.0,112.0
20399,20399,429561,630121806X,Video,7722,4,333396,282824,,496172,147717,3,4.5,11,5,47.0,58.0,0.0,129.0,121.0
20406,20406,429711,B00005MM8N,Video,1828,1,,203225,,,,19,3.5,125,1,0.0,174.0,0.0,0.0,0.0
20415,20415,429748,6302498732,Video,15455,4,154897,181950,264613,136317,,9,5.0,54,8,32.0,22.0,2.0,5.0,0.0
20419,20419,429826,1561764019,Video,18341,4,314596,534245,477197,71526,,14,3.0,176,4,98.0,359.0,223.0,48.0,0.0
20426,20426,430045,630227611X,Video,11018,3,474577,398486,,,377647,16,4.5,69,3,197.0,57.0,0.0,0.0,196.0
20430,20430,430127,B00004SU0Q,Video,38844,3,,32643,412756,281555,,1,5.0,1,5,0.0,10.0,0.0,3.0,0.0
20434,20434,430222,B00004SU0O,Video,19480,4,32643,412756,281555,412754,,3,4.5,16,7,10.0,0.0,3.0,10.0,0.0
20441,20441,430411,B00004W5X3,Video,19179,3,412774,412777,88116,,,46,5.0,189,3,3.0,7.0,57.0,0.0,0.0
20445,20445,430461,B0000039LV,Video,33802,1,,312116,,,,3,4.5,13,1,0.0,67.0,0.0,0.0,0.0
20447,20447,430463,B00004W5XI,Video,14307,5,63373,122008,122010,122012,181451,5,5.0,24,8,125.0,23.0,32.0,40.0,36.0
20458,20458,430660,6302658861,Video,12109,3,478601,15036,286012,,,4,4.5,29,4,111.0,82.0,237.0,0.0,0.0
20474,20474,430912,6302376017,Video,22341,1,,451920,,,,6,4.5,24,2,0.0,40.0,0.0,0.0,0.0
20479,20479,431010,6301278437,Video,17598,2,59,,531181,,,10,4.5,92,4,65.0,0.0,245.0,0.0,0.0
20480,20480,431027,1572230460,Video,9894,1,,114258,,,,1,5.0,2,1,0.0,0.0,0.0,0.0,0.0
20486,20486,431044,B00007CVYW,Video,13985,1,,,119054,,,2,5.0,4,2,0.0,0.0,160.0,0.0,0.0
20487,20487,431066,0944460135,Video,12503,1,139557,,,,,1,5.0,17,3,0.0,0.0,0.0,0.0,0.0
20488,20488,431082,6303029329,Video,26307,1,,,91978,,,1,3.0,15,1,0.0,0.0,330.0,0.0,0.0
20493,20493,431169,6304165234,Video,12506,5,169867,474655,311164,298033,59313,2,4.5,5,12,0.0,17.0,0.0,40.0,1.0
20494,20494,431197,6303651631,Video,22166,1,93678,,,,,0,0.0,0,1,111.0,0.0,0.0,0.0,0.0
20496,20496,431207,B00005Q31C,Video,22659,5,49540,460205,302165,344508,367609,2,4.5,12,6,11.0,23.0,9.0,14.0,68.0
20500,20500,431288,B00006FDEJ,Video,20462,2,,,,73972,258918,6,4.5,65,4,0.0,0.0,0.0,118.0,72.0
20502,20502,431313,0792158326,Video,407,5,310314,504212,84384,311354,172036,17,4.0,17,8,34.0,64.0,23.0,77.0,24.0
20505,20505,431335,B00005U17Y,Video,11484,1,,,,,393991,22,4.0,164,1,0.0,0.0,0.0,0.0,25.0
20506,20506,431346,6302605032,Video,10058,2,,,,477104,399377,10,3.5,60,4,0.0,0.0,0.0,57.0,73.0
20514,20514,431507,B00000IBON,Video,21118,4,53528,431508,127782,,6304,1,3.0,1,8,1.0,3.0,0.0,0.0,4.0
20515,20515,431508,B00000IBOO,Video,19107,4,127782,,53528,431507,6304,2,5.0,3,8,0.0,0.0,1.0,1.0,4.0
20517,20517,431531,6302869404,Video,26316,5,294250,41440,350944,374992,248460,4,5.0,20,5,11.0,10.0,8.0,23.0,11.0
20518,20518,431534,6304359721,Video,2388,1,268061,,,,,109,4.5,437,1,278.0,0.0,0.0,0.0,0.0
20528,20528,431693,6301966996,Video,19151,1,,,,467609,,6,4.5,78,1,0.0,0.0,0.0,103.0,0.0
20532,20532,431762,B000050XZY,Video,25714,2,530715,25498,,,,7,4.5,49,3,43.0,7.0,0.0,0.0,0.0
20542,20542,431925,076700034X,Video,9750,5,512558,107654,188196,134895,51724,2,5.0,23,15,19.0,7.0,33.0,0.0,45.0
20551,20551,432209,6301802640,Video,26964,4,132905,44998,248602,,189332,8,4.5,51,4,51.0,69.0,74.0,0.0,69.0
20552,20552,432244,6302787300,Video,10258,1,,,,,255153,101,4.0,323,2,0.0,0.0,0.0,0.0,7.0
20553,20553,432264,6304462921,Video,25777,2,98462,216404,,,,1,2.0,1,3,0.0,0.0,0.0,0.0,0.0
20554,20554,432315,6302593220,Video,2288,3,53327,,517735,174363,,22,4.5,170,4,64.0,0.0,63.0,34.0,0.0
20565,20565,432569,630402844X,Video,28207,2,429082,438003,,,,23,5.0,96,2,92.0,70.0,0.0,0.0,0.0
20569,20569,432647,6302903386,Video,17387,4,70017,256776,514875,21167,,2,3.0,14,8,19.0,74.0,26.0,17.0,0.0
20572,20572,432676,B00005BK5C,Video,27647,1,448481,,,,,1,3.0,3,2,53.0,0.0,0.0,0.0,0.0
20575,20575,432732,6304209282,Video,9875,1,,,,410311,,31,4.5,136,1,0.0,0.0,0.0,34.0,0.0
20576,20576,432745,6303534376,Video,7873,4,456830,319626,129187,,106810,92,4.5,1014,9,369.0,240.0,145.0,0.0,43.0
20581,20581,432852,6302526086,Video,20290,4,357079,476815,,97520,408834,6,3.5,15,9,59.0,82.0,0.0,40.0,30.0
20585,20585,432928,6303503411,Video,40108,2,523578,,,,438066,1,5.0,14,4,9.0,0.0,0.0,0.0,26.0
20589,20589,433150,1572527986,Video,34675,3,,170198,202257,,301275,0,0.0,0,4,0.0,0.0,0.0,0.0,17.0
