,nodeId,Id,ASIN,group,salesrank,totalSimilar,s1,s2,s3,s4,s5,totalReview,avgRate,totalVote,visited,v1,v2,v3,v4,v5
17187,17187,545741,B00005J9OH,DVD,30791,1,546920,,,,,6,5.0,16,2,10.0,,,,
17188,17188,545742,B00004TJK3,DVD,19358,3,546852,,160683,,546853,13,5.0,104,13,10.0,,53.0,,27.0
17189,17189,545743,B000065RSQ,DVD,10132,2,546962,542209,,,,3,4.5,11,7,7.0,176.0,,,
17190,17190,545744,B00005J9OQ,DVD,14749,3,153650,,265364,,134272,13,4.0,54,7,93.0,,146.0,,130.0
17191,17191,545745,B00000JLTQ,DVD,47712,1,,67664,,,,4,4.0,19,1,,424.0,,,
17192,17192,545746,B00000JLTK,DVD,13944,5,543757,109847,4533,148126,109840,5,4.0,112,15,113.0,92.0,33.0,74.0,163.0
17193,17193,545747,B00005QJIV,DVD,17269,5,546799,508851,547069,547964,291584,15,4.5,46,7,74.0,53.0,75.0,166.0,85.0
17194,17194,545748,B00005QJIR,DVD,39061,1,,,,,532305,3,3.5,18,2,,,,,31.0
17195,17195,545749,B00005QJIP,DVD,18862,2,,542529,,,95735,9,3.0,35,2,,19.0,,,158.0
17196,17196,545750,B00005QJIA,DVD,17939,3,94240,94238,,,546014,25,4.0,85,5,44.0,105.0,,,200.0
17197,17197,545751,B00005QJIB,DVD,34018,4,2938,,530982,94237,183398,2,4.5,17,7,166.0,,83.0,134.0,16.0
17198,17198,545752,B00005QJIG,DVD,3728,3,120091,,,272542,109308,23,3.5,273,13,1216.0,,,152.0,183.0
17201,17201,545755,B0000639HP,DVD,4163,3,103091,545327,103093,,,12,3.0,34,8,58.0,56.0,21.0,,
17202,17202,545756,6305999872,DVD,2792,4,346884,,252166,166705,548091,114,4.0,1059,21,1161.0,,247.0,5269.0,693.0
17204,17204,545758,B0000203YZ,DVD,41075,5,265783,546294,544907,211998,222959,9,4.0,12,7,37.0,11.0,46.0,11.0,53.0
17206,17206,545760,0783116780,DVD,18450,4,322944,322943,47754,195474,,5,3.5,32,8,54.0,102.0,143.0,2.0,
17207,17207,545761,B000051S3A,DVD,3860,2,,,156681,156676,,9,4.0,189,6,,,132.0,45.0,
17208,17208,545762,B00008NFR3,DVD,18928,5,542193,30127,105480,114227,44797,24,4.5,126,14,51.0,228.0,61.0,47.0,39.0
17209,17209,545763,B00006G8JN,DVD,21599,1,,,,109252,,5,4.0,9,2,,,,176.0,
17210,17210,545764,B00006G8JM,DVD,29990,2,,167542,,,4462,16,4.0,40,5,,28.0,,,0.0
17211,17211,545765,B000068MB7,DVD,31950,1,,,,544601,,2,4.5,10,2,,,,0.0,
17212,17212,545766,B00006G8JD,DVD,10088,3,545810,163850,,33187,,64,4.0,288,4,366.0,1610.0,,759.0,
17214,17214,545768,B00005NKSC,DVD,19882,5,11430,209739,548010,267894,543755,24,2.5,70,9,68.0,96.0,70.0,84.0,145.0
17215,17215,545769,B00005NKSB,DVD,7436,1,,,34824,,,18,3.5,95,5,,,41.0,,
17216,17216,545770,B00005NKSE,DVD,34749,3,167543,58263,258229,,,71,2.0,176,4,128.0,397.0,75.0,,
17218,17218,545772,B00005NKSJ,DVD,26349,5,547975,220927,90511,47754,109207,8,3.5,28,5,39.0,8.0,2.0,143.0,191.0
17219,17219,545773,B00005NKSO,DVD,8411,4,521429,208249,548091,,245283,13,4.5,85,5,22.0,249.0,693.0,,154.0
17220,17220,545774,B00005NKSN,DVD,9108,5,201188,172489,56837,265011,546820,26,4.0,87,8,553.0,99.0,57.0,120.0,80.0
17221,17221,545775,B00005NKSU,DVD,15718,5,547866,44446,239220,547991,545242,15,4.5,50,8,202.0,14.0,278.0,106.0,768.0
17222,17222,545776,B00005NKSY,DVD,40648,3,545777,250585,,,250583,6,4.5,5,4,77.0,25.0,,,18.0
17223,17223,545777,B00005NKSZ,DVD,15469,2,166621,,,,545776,9,5.0,77,5,10.0,,,,5.0
17224,17224,545778,B00005JKU0,DVD,1394,5,114681,132230,97974,538669,546428,54,5.0,250,16,473.0,277.0,146.0,112.0,140.0
17225,17225,545779,1573300985,DVD,24888,1,543566,,,,,30,5.0,134,2,85.0,,,,
17226,17226,545780,B00006L914,DVD,36736,5,121218,268577,546475,547522,547200,2,4.5,16,6,306.0,1149.0,41.0,868.0,3.0
17227,17227,545781,B00006L917,DVD,53530,4,544062,,95716,548282,546359,158,4.5,884,4,397.0,,289.0,1080.0,663.0
17228,17228,545782,B000077VPQ,DVD,36239,4,,272074,64698,547146,114340,3,4.5,10,5,,179.0,47.0,164.0,287.0
17229,17229,545783,6305320608,DVD,28922,1,,2938,,,,13,4.5,112,3,,166.0,,,
17232,17232,545786,B000077VPX,DVD,41163,2,546169,,3455,,,2,4.5,3,3,0.0,,0.0,,
17233,17233,545787,B000077VPZ,DVD,39878,2,546179,545569,,,,2,5.0,11,4,3.0,8.0,,,
17234,17234,545788,B000077VPO,DVD,29046,5,542895,542366,308268,239982,543729,5,5.0,13,5,154.0,8.0,343.0,43.0,160.0
17235,17235,545789,B000077VP2,DVD,14217,1,,,,,208344,14,4.0,97,1,,,,,483.0
17236,17236,545790,0792165020,DVD,2131,3,,190895,218937,127062,,355,3.5,2062,6,,1859.0,181.0,91.0,
17237,17237,545791,B00001TZ6P,DVD,966,4,49774,,548197,533654,547301,29,4.5,241,23,583.0,,454.0,382.0,853.0
17238,17238,545792,B000067IYA,DVD,31117,1,264737,,,,,2,3.5,19,2,17.0,,,,
17239,17239,545793,6305948410,DVD,8595,2,548153,,11929,,,17,4.5,191,4,60.0,,115.0,,
17241,17241,545795,6305989435,DVD,7622,2,,,,152103,545535,9,4.0,72,10,,,,17.0,292.0
17242,17242,545796,0790729377,DVD,1338,5,543078,115919,546421,533119,159785,90,4.5,503,29,513.0,248.0,1005.0,237.0,429.0
17243,17243,545797,B00004WGC7,DVD,49395,3,,59015,526426,,545303,7,2.0,28,3,,43.0,274.0,,1609.0
17244,17244,545798,B00004WGC2,DVD,29157,1,,,,132230,,8,3.5,46,1,,,,277.0,
17245,17245,545799,B00008OM8L,DVD,29795,4,,544389,103594,544689,127175,1,3.0,12,4,,19.0,186.0,456.0,92.0
17246,17246,545800,B00000JBXY,DVD,2670,5,544800,127565,186890,127563,402726,41,4.5,110,12,83.0,139.0,68.0,87.0,4249.0
17247,17247,545801,B00004Z4SF,DVD,32629,3,98711,,,546679,547856,10,4.0,34,8,60.0,,,28.0,59.0
17248,17248,545802,6304490100,DVD,20436,3,546689,,,534682,59479,408,4.5,1968,3,4192.0,,,655.0,816.0
17249,17249,545803,B00004Z4SH,DVD,13716,3,543110,546820,172489,,,31,3.5,114,3,386.0,80.0,99.0,,
17250,17250,545804,B00005RI9C,DVD,39966,5,548446,545806,97789,548159,204932,11,3.0,125,7,59.0,48.0,1701.0,64.0,811.0
17251,17251,545805,6304806434,DVD,3799,5,546722,198448,544139,51923,546838,151,4.0,329,17,948.0,663.0,3356.0,1087.0,634.0
17252,17252,545806,B00005RI9F,DVD,36905,3,548446,545804,97789,,,8,3.5,48,5,59.0,125.0,1701.0,,
17253,17253,545807,B00000JGOW,DVD,9723,5,547398,547980,16264,181291,544452,39,3.0,91,10,42.0,92.0,79.0,172.0,41.0
17254,17254,545808,B00000JGOL,DVD,7320,2,412722,,,179614,,92,3.5,295,4,1420.0,,,708.0,
17255,17255,545809,B00000JGOI,DVD,18325,5,546721,9587,191891,141504,508045,52,3.0,259,8,285.0,197.0,174.0,265.0,105.0
17256,17256,545810,B00000JGOJ,DVD,2901,3,,137215,,548359,163850,157,4.5,366,12,,285.0,,122.0,1610.0
17257,17257,545811,B00000JGOG,DVD,17798,5,547562,546262,98005,537225,545389,41,3.5,164,11,163.0,399.0,130.0,128.0,23.0
17258,17258,545812,0738920312,DVD,19450,1,,,9343,,,6,5.0,28,2,,,0.0,,
17260,17260,545814,B00004STRE,DVD,17652,3,,182064,95716,,95713,70,3.0,422,6,,59.0,289.0,,237.0
17262,17262,545816,0738921378,DVD,23268,3,,165173,,19645,545014,2,4.5,12,3,,590.0,,118.0,69.0
17263,17263,545817,B00005AQMJ,DVD,3366,2,134399,,,,15280,38,4.5,245,6,215.0,,,,58.0
17264,17264,545818,B00005AQMK,DVD,19154,2,225889,,21347,,,5,4.5,42,10,71.0,,49.0,,
17265,17265,545819,B00005AQML,DVD,10751,5,547444,548331,15280,155035,155037,12,5.0,69,7,106.0,192.0,58.0,125.0,54.0
17266,17266,545820,0790732203,DVD,2535,3,548318,54146,,178263,,46,4.0,205,14,916.0,705.0,,186.0,
17267,17267,545821,6305260621,DVD,15826,5,229141,184387,547638,173136,136433,27,3.5,65,8,243.0,140.0,4817.0,129.0,49.0
17268,17268,545822,0783229623,DVD,29111,3,546968,,546418,,281407,9,4.0,39,3,313.0,,628.0,,216.0
17269,17269,545823,B00008DDVC,DVD,16599,1,,,,546535,,1,4.0,5,3,,,,11.0,
17270,17270,545824,6305609764,DVD,5807,4,,543605,260654,226043,49774,55,4.0,296,10,,2251.0,1569.0,196.0,583.0
17271,17271,545825,B000050IN0,DVD,502,2,204932,,,97789,,32,4.5,683,8,811.0,,,1701.0,
17272,17272,545826,B000050IN3,DVD,27359,3,192661,,,544704,548119,9,3.5,163,7,45.0,,,71.0,247.0
17273,17273,545827,B00003CXCZ,DVD,4195,4,243114,,373315,348293,426677,330,4.5,2541,21,1084.0,,963.0,5903.0,4578.0
17274,17274,545828,6305466688,DVD,44438,4,195312,58902,,261583,261582,0,0.0,0,7,0.0,25.0,,30.0,15.0
17275,17275,545829,B00004T3B4,DVD,28512,5,547659,176605,547658,536433,536432,1,5.0,11,9,8.0,29.0,4.0,26.0,56.0
17276,17276,545830,B00003CXCF,DVD,3272,5,32132,546021,544209,547119,271588,175,4.5,899,16,2201.0,1332.0,2300.0,338.0,400.0
17278,17278,545832,B00003CXC7,DVD,316,5,546098,548282,546021,100491,544062,245,5.0,838,19,1096.0,1080.0,1332.0,969.0,397.0
17280,17280,545834,B00003RQNJ,DVD,733,5,533237,142701,546754,143564,545015,104,4.5,611,16,1585.0,495.0,913.0,583.0,1247.0
17281,17281,545835,B00005J75H,DVD,45009,4,121128,,96587,544551,234658,24,4.0,123,4,154.0,,203.0,689.0,273.0
17282,17282,545837,B00003CXZ1,DVD,4061,3,,193285,273125,542676,,602,3.5,2179,7,,2041.0,1467.0,1314.0,
17283,17283,545838,B00000JZHD,DVD,29889,1,203507,,,,,22,4.0,88,2,103.0,,,,
17284,17284,545839,B00000JZHF,DVD,29172,2,,,547543,,542445,39,4.0,206,2,,,906.0,,596.0
17285,17285,545840,B00000JZHH,DVD,27543,3,,542814,542813,240399,,35,3.5,95,3,,278.0,140.0,63.0,
17286,17286,545841,B00000JZHI,DVD,30642,5,9886,547518,22567,547635,163150,11,4.5,10,9,78.0,51.0,661.0,102.0,90.0
17287,17287,545842,B00000JZHG,DVD,26446,3,,546021,,545391,545415,51,3.5,176,4,,1332.0,,0.0,581.0
17288,17288,545843,B00000JZHM,DVD,37094,3,1635,,252823,,544338,16,3.0,50,3,295.0,,61.0,,358.0
17289,17289,545844,B00000JZHK,DVD,3882,2,178333,547301,,,,52,4.5,461,11,173.0,853.0,,,
17290,17290,545845,B00000JZHL,DVD,12827,4,,547091,199076,543715,332383,25,4.5,103,4,,170.0,712.0,486.0,106.0
17291,17291,545846,B00006LHB8,DVD,9158,5,148337,148343,148345,546230,545076,3,5.0,42,11,25.0,40.0,16.0,12.0,211.0
17292,17292,545847,B00005M2C3,DVD,1879,2,261372,60886,,,,90,5.0,177,6,52.0,120.0,,,
17295,17295,545850,6305869049,DVD,10205,3,,545500,545149,544772,,17,4.0,42,10,,36.0,7.0,134.0,
17297,17297,545853,1572526653,DVD,27472,2,,253926,,261711,,9,3.0,69,3,,157.0,,85.0,
17298,17298,545854,6304712960,DVD,3033,4,546872,14414,118081,,544390,72,4.5,158,10,25.0,75.0,1890.0,,1152.0
17300,17300,545856,B00005KJPD,DVD,37829,1,545860,,,,,2,2.5,13,2,31.0,,,,
17301,17301,545857,B00005KJPC,DVD,18375,1,,,247210,,,4,5.0,22,3,,,19.0,,
17303,17303,545859,B0000558N5,DVD,35631,3,199094,1938,134384,,,4,3.0,47,4,161.0,170.0,60.0,,
17304,17304,545860,B00005KJPH,DVD,19807,1,545856,,,,,6,2.0,31,2,13.0,,,,
17306,17306,545862,B0000558NJ,DVD,33627,3,,,544689,95926,547517,12,4.0,90,4,,,456.0,53.0,295.0
17307,17307,545863,B0000558NQ,DVD,7122,1,19652,,,,,15,4.0,85,2,105.0,,,,
17308,17308,545864,B00005A3KT,DVD,6242,4,545586,205896,547040,546838,,14,3.5,77,6,212.0,701.0,355.0,634.0,
17309,17309,545865,B00007LP8K,DVD,11469,4,,284453,166625,215490,264523,12,4.0,118,9,,375.0,168.0,403.0,26.0
17311,17311,545868,B00006G8HR,DVD,52611,1,188580,,,,,11,3.5,23,1,145.0,,,,
17312,17312,545869,1572527005,DVD,19336,3,50520,,546889,251098,,17,4.5,52,6,33.0,,26.0,66.0,
17313,17313,545870,6305876665,DVD,6939,3,,548332,46468,,542185,21,4.5,68,6,,132.0,510.0,,141.0
17314,17314,545871,6305154899,DVD,27227,3,119331,,158198,,100305,31,4.5,275,3,198.0,,135.0,,30.0
17315,17315,545872,B00007L4KR,DVD,15580,3,268180,,33187,,546273,355,3.5,3201,3,1217.0,,759.0,,1599.0
17317,17317,545874,B00007L4KT,DVD,18653,4,,543228,152239,144253,144250,34,3.5,158,7,,179.0,197.0,146.0,121.0
17318,17318,545875,B00007L4KP,DVD,8392,4,122483,226104,147265,,226103,9,4.5,47,5,111.0,36.0,50.0,,138.0
17319,17319,545876,B00007L4KL,DVD,35764,2,,38593,,215364,,19,4.0,61,4,,87.0,,143.0,
17320,17320,545877,B00007L4KF,DVD,22701,5,272542,545177,120091,547162,545469,45,4.5,185,5,152.0,447.0,1216.0,1102.0,277.0
17322,17322,545879,0783235119,DVD,16037,5,235741,547356,150282,9852,544818,54,3.5,135,5,236.0,187.0,47.0,422.0,169.0
17323,17323,545880,6304836619,DVD,30279,3,544671,,,538433,548091,34,4.5,157,3,104.0,,,678.0,693.0
17324,17324,545881,B00008AOSC,DVD,16557,2,538168,,546634,,,61,4.5,400,5,111.0,,472.0,,
17325,17325,545882,0790742837,DVD,17231,3,,,209585,256574,548140,10,4.0,104,6,,,405.0,297.0,96.0
17326,17326,545883,0790730960,DVD,1737,5,547233,546652,235297,138550,136033,225,4.0,631,11,690.0,532.0,1062.0,368.0,915.0
17327,17327,545884,B00004ZEQX,DVD,34806,5,35416,58263,234781,542933,246386,94,3.5,313,5,621.0,397.0,864.0,344.0,810.0
17328,17328,545885,B00004ZEQZ,DVD,36176,1,208249,,,,,38,4.0,150,1,249.0,,,,
17329,17329,545886,B00004ZEQU,DVD,44494,4,109200,147919,84421,352908,,24,3.0,147,4,65.0,491.0,72.0,92.0,
17330,17330,545887,B00004ZEQV,DVD,36100,3,271513,165114,,,543912,49,3.0,219,3,227.0,184.0,,,299.0
17332,17332,545889,B00004ZEQW,DVD,23550,1,,,,542445,,13,3.0,51,1,,,,596.0,
17333,17333,545890,B00004REYT,DVD,8954,5,546023,277393,547657,547959,209687,6,4.0,13,6,25.0,70.0,29.0,195.0,40.0
17334,17334,545891,B00004REYV,DVD,11207,2,547389,54910,,,,2,3.5,1,4,283.0,165.0,,,
17335,17335,545892,0783227965,DVD,9262,4,163596,544833,545570,,544718,12,4.5,34,11,59.0,50.0,12.0,,92.0
17336,17336,545893,B00005TQ4R,DVD,12855,2,,545895,,,538432,2,2.5,20,3,,4.0,,,518.0
17337,17337,545894,B00005TQ4B,DVD,42336,3,547109,337436,,545239,,4,5.0,15,3,171.0,43.0,,1137.0,
17338,17338,545895,B00005TQ4S,DVD,36406,2,,538432,,545893,,1,4.0,4,4,,518.0,,20.0,
17339,17339,545896,B00004WZZN,DVD,37573,5,81793,542959,394640,117006,81799,30,3.5,207,6,261.0,491.0,559.0,295.0,236.0
17341,17341,545898,6305747172,DVD,5481,3,,151770,546370,,546898,110,4.5,440,6,,216.0,255.0,,253.0
17342,17342,545899,0790731916,DVD,5606,4,,547974,545423,544396,159202,36,4.0,111,7,,139.0,2.0,214.0,44.0
17343,17343,545900,0767802535,DVD,2133,5,109845,215364,545240,547134,55965,67,4.5,330,12,938.0,143.0,564.0,697.0,445.0
17344,17344,545901,B00003PE9K,DVD,27040,3,265712,53609,43733,,,14,2.5,77,3,651.0,479.0,61.0,,
17345,17345,545902,B00003PE9J,DVD,4277,3,546196,,226058,,545636,5,3.0,36,8,119.0,,8.0,,33.0
17346,17346,545903,B00000FZJ4,DVD,12884,3,250910,547286,180639,,,7,3.5,48,5,356.0,40.0,243.0,,
17347,17347,545904,B00009MEJ4,DVD,4997,4,528573,153765,138261,,304520,65,4.5,292,7,292.0,353.0,1070.0,,108.0
17348,17348,545905,0783226748,DVD,9668,4,547905,192615,,276671,546655,35,3.5,54,15,63.0,178.0,,20.0,51.0
17349,17349,545906,B00005JLFA,DVD,3179,3,,,137583,76362,546112,76,4.5,273,5,,,477.0,574.0,215.0
17350,17350,545907,B0000520G8,DVD,57520,5,83105,83101,544668,83108,542894,60,3.5,173,5,208.0,172.0,456.0,241.0,224.0
17351,17351,545908,B00005JKYI,DVD,8124,3,545241,,547268,,222311,59,4.0,325,3,264.0,,843.0,,107.0
17352,17352,545909,B00005U13V,DVD,49578,2,548113,,,271790,,1,4.0,4,2,31.0,,,23.0,
17353,17353,545910,B00005JKYX,DVD,6853,3,39810,193285,273125,,,218,3.0,760,11,181.0,2041.0,1467.0,,
17354,17354,545911,6305181810,DVD,3452,5,17019,138933,93492,545512,546028,59,4.0,198,19,299.0,160.0,158.0,56.0,253.0
17355,17355,545912,B00006JU6Q,DVD,18154,2,,,546592,,142861,6,5.0,36,8,,,85.0,,155.0
17356,17356,545913,B00006JU6X,DVD,17787,5,255991,278538,548454,109200,264836,6,3.0,12,10,14.0,14.0,43.0,65.0,48.0
17358,17358,545915,B00001ODGR,DVD,4974,3,,509561,,544706,548291,46,5.0,191,19,,16.0,,130.0,47.0
17359,17359,545916,B00001ODGG,DVD,16825,2,63849,,,64735,,21,4.5,110,6,309.0,,,20.0,
17360,17360,545917,6305680493,DVD,3009,3,545464,265038,,84394,,30,4.0,177,7,20.0,94.0,,0.0,
17361,17361,545918,B00005OLB9,DVD,43082,1,547947,,,,,2,3.0,8,1,143.0,,,,
17362,17362,545919,B00002IIYT,DVD,25072,3,226158,547883,274813,,,2,4.5,7,7,22.0,63.0,23.0,,
17363,17363,545920,B00004XOO0,DVD,12656,1,545445,,,,,31,3.0,107,2,12.0,,,,
17364,17364,545921,B00005957Q,DVD,18512,3,37088,545929,,,106661,1,4.0,16,8,15.0,70.0,,,0.0
17365,17365,545922,B00005957R,DVD,27191,4,545925,124945,,545927,203499,3,1.0,89,9,37.0,92.0,,7.0,0.0
17366,17366,545923,B00005957P,DVD,28069,4,545924,227372,221057,,545929,4,1.0,39,5,22.0,83.0,30.0,,70.0
17367,17367,545924,B00005957J,DVD,14141,3,,91026,538528,,543292,1,5.0,22,7,,5.0,16.0,,128.0
17368,17368,545925,B00005957N,DVD,11132,3,542915,,545929,545922,,2,4.5,37,10,18.0,,70.0,89.0,
17369,17369,545926,B00005957K,DVD,20999,2,,,542893,,545922,3,2.5,17,2,,,0.0,,89.0
17370,17370,545927,B00005957O,DVD,28375,3,,,545922,545928,545925,1,4.0,7,6,,,89.0,14.0,37.0
17371,17371,545928,B00005957L,DVD,32763,4,,545925,545927,545929,545922,1,4.0,14,5,,37.0,7.0,70.0,89.0
17372,17372,545929,B00005957M,DVD,25232,2,545925,545921,,,,4,4.5,70,7,37.0,16.0,,,
17373,17373,545930,6305280754,DVD,11292,5,198448,545805,546722,546838,546273,77,3.5,109,10,663.0,329.0,948.0,634.0,1599.0
17374,17374,545931,6305337322,DVD,26433,4,547260,547774,,80309,546564,10,3.5,42,8,23.0,29.0,,35.0,128.0
17376,17376,545933,B000068MB4,DVD,45070,4,394179,258078,,156681,286751,0,0.0,0,5,86.0,62.0,,132.0,24.0
17377,17377,545934,B000068MBX,DVD,9570,4,,545938,545238,545418,545817,14,4.5,68,5,,106.0,129.0,603.0,245.0
17378,17378,545935,B000068MBU,DVD,16443,4,67419,48631,545023,,283950,10,4.5,50,6,8.0,7.0,201.0,,336.0
17379,17379,545936,B000068MBY,DVD,30778,2,262985,547455,,,,8,5.0,21,3,83.0,19.0,,,
17380,17380,545937,B000068MBT,DVD,13779,3,,547803,,178871,125490,14,3.5,53,3,,53.0,,258.0,42.0
17381,17381,545938,B000068MBZ,DVD,6484,3,18827,,545934,,547695,35,4.0,106,4,325.0,,68.0,,227.0
17382,17382,545939,B000068MBW,DVD,16060,3,,,547750,545123,211217,14,5.0,146,6,,,143.0,374.0,148.0
17383,17383,545940,B000068MBV,DVD,8837,5,144498,178298,144495,166871,548392,25,4.5,92,11,52.0,76.0,46.0,50.0,33.0
17384,17384,545941,B000068MBQ,DVD,13165,1,,,,,500994,33,4.0,95,1,,,,,93.0
17385,17385,545942,B000068MBS,DVD,6361,5,258085,542734,18246,130719,166857,33,3.5,151,7,199.0,289.0,755.0,314.0,336.0
17386,17386,545943,B000068MBR,DVD,23664,1,,,,137583,,12,4.5,13,1,,,,477.0,
17387,17387,545944,B000067J1I,DVD,17697,4,,187119,71468,547272,69114,69,4.5,197,4,,327.0,67.0,3318.0,175.0
17388,17388,545945,6305717265,DVD,44258,4,123485,65643,,542909,407345,3,3.5,19,5,85.0,65.0,,1054.0,1440.0
17390,17390,545947,B00005S8LD,DVD,12303,2,,,177369,547052,,1,2.0,5,4,,,65.0,71.0,
17391,17391,545948,B00005S8L6,DVD,2504,5,544036,689,686,165200,127076,189,4.5,553,5,305.0,237.0,173.0,243.0,228.0
17392,17392,545949,B00008G8SU,DVD,5324,2,209482,,,,545350,2,5.0,20,5,11.0,,,,165.0
17393,17393,545950,B000093HYV,DVD,25487,1,,,,,151907,8,4.0,36,1,,,,,63.0
17394,17394,545951,0780630890,DVD,24480,5,200417,546309,222351,544231,548238,121,3.0,261,11,216.0,174.0,289.0,469.0,634.0
17395,17395,545952,B000067DE8,DVD,32014,2,235687,544956,,,,1,2.0,1,2,2084.0,3109.0,,,
17396,17396,545953,B000062WWZ,DVD,18190,2,215190,208395,,,,40,3.0,174,2,448.0,1052.0,,,
17397,17397,545954,0767812115,DVD,17539,3,,19542,,36427,95718,36,5.0,152,7,,446.0,,245.0,544.0
17398,17398,545955,6304698682,DVD,3595,5,548266,547690,544169,59471,18996,42,4.0,192,17,295.0,431.0,131.0,1152.0,120.0
17399,17399,545956,0767815718,DVD,9501,5,177901,70529,25164,214384,29037,44,3.0,85,5,160.0,84.0,1263.0,113.0,50.0
17400,17400,545957,B00008978T,DVD,9717,4,137552,481930,70238,,230202,11,4.5,37,7,58.0,151.0,202.0,,104.0
17401,17401,545958,0790743671,DVD,9134,4,76361,547963,544671,9182,,25,4.0,74,8,359.0,177.0,104.0,378.0,
17402,17402,545959,B0000541SB,DVD,8243,3,18958,547816,,18959,,76,4.5,665,5,270.0,24.0,,33.0,
17403,17403,545960,B00006RCOD,DVD,42178,5,545602,240433,545412,240399,79793,3,3.0,5,5,628.0,139.0,450.0,63.0,243.0
17404,17404,545961,B0000541S9,DVD,20152,3,546045,547816,18959,,,9,4.5,96,6,149.0,24.0,33.0,,
17405,17405,545962,B00005UQ6M,DVD,9854,4,544455,,155620,71468,544292,8,4.5,45,7,20.0,,76.0,67.0,158.0
17406,17406,545963,B00003JRAV,DVD,1340,3,,,542969,211267,271205,80,3.0,1333,9,,,571.0,959.0,1717.0
17407,17407,545964,B00003JRAI,DVD,8519,3,546892,546995,12630,,,34,4.5,151,6,92.0,102.0,104.0,,
17408,17408,545965,B00003JRAJ,DVD,1032,2,,,240425,30712,,24,4.0,273,9,,,105.0,320.0,
17409,17409,545966,B00004Y55Z,DVD,39323,2,,,547205,,57136,9,4.5,69,2,,,18.0,,17.0
17412,17412,545969,B00007BK2R,DVD,4392,4,274748,201184,546260,,544129,43,4.0,114,6,56.0,244.0,127.0,,103.0
17413,17413,545970,B00007BK2Q,DVD,4088,4,546499,,546496,178212,146478,22,4.5,71,9,139.0,,135.0,191.0,308.0
17414,17414,545971,0780618068,DVD,5431,4,254905,,547084,546874,198448,44,4.0,211,9,181.0,,466.0,460.0,663.0
17415,17415,545972,B00000I20F,DVD,11886,5,544730,547836,547409,222158,547394,11,3.5,103,6,27.0,210.0,19.0,93.0,63.0
17416,17416,545973,B00007BK2S,DVD,28487,2,544521,133806,,,,14,4.5,29,5,29.0,55.0,,,
17417,17417,545974,B00006AUHH,DVD,25493,2,221019,,,228793,,2,3.0,15,6,256.0,,,121.0,
17418,17418,545975,B00006AUHJ,DVD,12685,4,546548,548284,271160,228505,,6,4.0,30,8,145.0,206.0,52.0,192.0,
17419,17419,545976,B00006AUHK,DVD,19190,3,,,545433,61656,545431,7,4.0,27,7,,,28.0,13.0,15.0
17420,17420,545977,B00006AUHQ,DVD,10918,4,115483,546209,86442,,260955,12,3.5,60,6,67.0,26.0,225.0,,27.0
17421,17421,545978,B00006AUHS,DVD,21545,3,,,546323,548088,118136,24,3.5,282,9,,,250.0,141.0,255.0
17422,17422,545979,B00006AUH7,DVD,15894,5,543591,143162,7705,142029,215593,9,4.0,115,9,112.0,1250.0,550.0,250.0,81.0
17423,17423,545980,6305137161,DVD,37232,4,141326,115283,,545574,546291,31,3.5,92,7,109.0,149.0,,352.0,277.0
17424,17424,545981,B00003CYFD,DVD,15288,3,,547467,175232,264548,,14,4.0,45,4,,316.0,124.0,24.0,
17425,17425,545982,0783239416,DVD,19866,3,102811,546640,,,547135,45,3.0,190,6,85.0,103.0,,,17.0
17426,17426,545983,B00008Z45X,DVD,26575,1,368896,,,,,3,4.5,10,3,19.0,,,,
17427,17427,545984,B00000I4XR,DVD,8579,4,546706,284892,,545167,166709,50,4.0,379,4,282.0,243.0,,945.0,956.0
17428,17428,545985,6305047502,DVD,8215,5,201184,547601,546260,177432,146479,22,4.0,61,8,244.0,207.0,127.0,260.0,332.0
17430,17430,545987,B00005KA6U,DVD,25293,4,261665,264741,50394,,545159,101,3.5,455,4,485.0,486.0,482.0,,1125.0
17431,17431,545989,B00005KA6N,DVD,42111,5,546348,141926,546410,208593,250222,4,3.0,8,5,52.0,107.0,115.0,121.0,38.0
17432,17432,545990,B00006L90V,DVD,53018,2,,,547720,,137219,6,3.0,6,3,,,21.0,,29.0
17433,17433,545991,B00006L90T,DVD,29621,2,,547543,,,160025,11,4.5,25,3,,906.0,,,333.0
17434,17434,545992,B00006L90S,DVD,28991,2,,208249,,,247825,12,3.5,40,2,,249.0,,,31.0
17435,17435,545993,6305017115,DVD,11342,5,205822,545661,234662,127512,117268,340,4.0,282,13,188.0,705.0,232.0,1017.0,245.0
17436,17436,545994,B00006L90P,DVD,32802,5,109595,270524,114378,545995,114379,5,3.0,33,7,21.0,35.0,16.0,48.0,39.0
17437,17437,545995,B00006L90Q,DVD,37741,5,109595,114379,270524,114378,126433,10,4.5,48,6,21.0,39.0,35.0,16.0,26.0
17438,17438,545996,B00008OM99,DVD,11114,4,548055,282741,17401,,538184,353,4.0,1384,4,2097.0,2044.0,3078.0,,3832.0
17439,17439,545997,6305692696,DVD,2109,5,87658,545125,424377,221752,546277,79,4.5,472,12,1119.0,892.0,1614.0,2361.0,896.0
17440,17440,545998,B00008DDWW,DVD,19027,1,,114684,,,,29,4.5,287,1,,97.0,,,
17441,17441,545999,B00008DDWQ,DVD,36202,3,,,434538,13828,281477,9,2.0,37,4,,,53.0,256.0,13.0
